Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Cornell', device=0, dprate=0.6, dropout=0.9, early_stopping=100, epochs=500, heads=8, hidden=32, lr=0.03, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(1.5677)  val_loss tensor(1.5370)  tmp_train_acc 0.25882352941176473  tmp_test_acc 0.06557377049180328  test_acc 0.06557377049180328
1 : train_loss tensor(1.5161)  val_loss tensor(1.4841)  tmp_train_acc 0.47058823529411764  tmp_test_acc 0.6885245901639344  test_acc 0.6885245901639344
2 : train_loss tensor(1.4809)  val_loss tensor(1.4310)  tmp_train_acc 0.25882352941176473  tmp_test_acc 0.8524590163934426  test_acc 0.8524590163934426
3 : train_loss tensor(1.4576)  val_loss tensor(1.3779)  tmp_train_acc 0.25882352941176473  tmp_test_acc 0.8524590163934426  test_acc 0.8524590163934426
4 : train_loss tensor(1.4416)  val_loss tensor(1.3800)  tmp_train_acc 0.25882352941176473  tmp_test_acc 0.8524590163934426  test_acc 0.8524590163934426
5 : train_loss tensor(1.4322)  val_loss tensor(1.3894)  tmp_train_acc 0.5058823529411764  tmp_test_acc 0.8524590163934426  test_acc 0.8524590163934426
6 : train_loss tensor(1.4265)  val_loss tensor(1.3699)  tmp_train_acc 0.4000000000000001  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
7 : train_loss tensor(1.4211)  val_loss tensor(1.3755)  tmp_train_acc 0.4470588235294118  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
8 : train_loss tensor(1.4163)  val_loss tensor(1.3976)  tmp_train_acc 0.6705882352941176  tmp_test_acc 0.9180327868852459  test_acc 0.9016393442622952
9 : train_loss tensor(1.4131)  val_loss tensor(1.3992)  tmp_train_acc 0.7647058823529412  tmp_test_acc 0.8852459016393442  test_acc 0.9016393442622952
10 : train_loss tensor(1.4103)  val_loss tensor(1.3978)  tmp_train_acc 0.6823529411764706  tmp_test_acc 0.8360655737704918  test_acc 0.9016393442622952
11 : train_loss tensor(1.4071)  val_loss tensor(1.3742)  tmp_train_acc 0.5647058823529412  tmp_test_acc 0.8852459016393442  test_acc 0.9016393442622952
12 : train_loss tensor(1.4038)  val_loss tensor(1.3676)  tmp_train_acc 0.4470588235294118  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
13 : train_loss tensor(1.4028)  val_loss tensor(1.3881)  tmp_train_acc 0.5176470588235295  tmp_test_acc 0.8360655737704918  test_acc 0.9016393442622952
14 : train_loss tensor(1.3996)  val_loss tensor(1.4152)  tmp_train_acc 0.5529411764705883  tmp_test_acc 0.5245901639344263  test_acc 0.9016393442622952
15 : train_loss tensor(1.3951)  val_loss tensor(1.4163)  tmp_train_acc 0.8117647058823529  tmp_test_acc 0.7377049180327869  test_acc 0.9016393442622952
16 : train_loss tensor(1.3906)  val_loss tensor(1.4203)  tmp_train_acc 0.8705882352941176  tmp_test_acc 0.7049180327868853  test_acc 0.9016393442622952
17 : train_loss tensor(1.3831)  val_loss tensor(1.4373)  tmp_train_acc 0.9411764705882353  tmp_test_acc 0.7868852459016392  test_acc 0.9016393442622952
18 : train_loss tensor(1.3736)  val_loss tensor(1.4465)  tmp_train_acc 0.9294117647058824  tmp_test_acc 0.5409836065573771  test_acc 0.9016393442622952
19 : train_loss tensor(1.3629)  val_loss tensor(1.3987)  tmp_train_acc 0.8470588235294118  tmp_test_acc 0.8360655737704918  test_acc 0.9016393442622952
20 : train_loss tensor(1.3478)  val_loss tensor(1.3687)  tmp_train_acc 0.7411764705882353  tmp_test_acc 0.7868852459016392  test_acc 0.9016393442622952
21 : train_loss tensor(1.3347)  val_loss tensor(1.3423)  tmp_train_acc 0.7294117647058823  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
22 : train_loss tensor(1.3206)  val_loss tensor(1.3600)  tmp_train_acc 0.8941176470588236  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
23 : train_loss tensor(1.3096)  val_loss tensor(1.3932)  tmp_train_acc 0.8352941176470589  tmp_test_acc 0.5737704918032787  test_acc 0.9016393442622952
24 : train_loss tensor(1.3043)  val_loss tensor(1.4051)  tmp_train_acc 0.7529411764705881  tmp_test_acc 0.2786885245901639  test_acc 0.9016393442622952
25 : train_loss tensor(1.2890)  val_loss tensor(1.3698)  tmp_train_acc 0.9176470588235294  tmp_test_acc 0.8032786885245902  test_acc 0.9016393442622952
26 : train_loss tensor(1.2717)  val_loss tensor(1.3502)  tmp_train_acc 0.9294117647058824  tmp_test_acc 0.8688524590163934  test_acc 0.9016393442622952
27 : train_loss tensor(1.2576)  val_loss tensor(1.3400)  tmp_train_acc 0.8705882352941176  tmp_test_acc 0.819672131147541  test_acc 0.819672131147541
28 : train_loss tensor(1.2462)  val_loss tensor(1.3346)  tmp_train_acc 0.8352941176470589  tmp_test_acc 0.6229508196721312  test_acc 0.6229508196721312
29 : train_loss tensor(1.2350)  val_loss tensor(1.3099)  tmp_train_acc 0.9294117647058824  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
30 : train_loss tensor(1.2320)  val_loss tensor(1.2784)  tmp_train_acc 0.8941176470588236  tmp_test_acc 0.9344262295081968  test_acc 0.9344262295081968
31 : train_loss tensor(1.2341)  val_loss tensor(1.2644)  tmp_train_acc 0.8352941176470589  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
32 : train_loss tensor(1.2265)  val_loss tensor(1.2651)  tmp_train_acc 0.8823529411764706  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
33 : train_loss tensor(1.2177)  val_loss tensor(1.3160)  tmp_train_acc 0.9294117647058824  tmp_test_acc 0.8524590163934426  test_acc 0.9016393442622952
34 : train_loss tensor(1.2051)  val_loss tensor(1.3388)  tmp_train_acc 0.9647058823529412  tmp_test_acc 0.7704918032786885  test_acc 0.9016393442622952
35 : train_loss tensor(1.1978)  val_loss tensor(1.3264)  tmp_train_acc 0.9764705882352941  tmp_test_acc 0.819672131147541  test_acc 0.9016393442622952
36 : train_loss tensor(1.1887)  val_loss tensor(1.3064)  tmp_train_acc 0.9529411764705882  tmp_test_acc 0.8032786885245902  test_acc 0.9016393442622952
37 : train_loss tensor(1.1899)  val_loss tensor(1.2765)  tmp_train_acc 0.9176470588235294  tmp_test_acc 0.9180327868852459  test_acc 0.9016393442622952
38 : train_loss tensor(1.1913)  val_loss tensor(1.2600)  tmp_train_acc 0.9176470588235294  tmp_test_acc 0.9180327868852459  test_acc 0.9180327868852459
39 : train_loss tensor(1.1815)  val_loss tensor(1.2773)  tmp_train_acc 0.9294117647058824  tmp_test_acc 0.9016393442622952  test_acc 0.9180327868852459
40 : train_loss tensor(1.1680)  val_loss tensor(1.2666)  tmp_train_acc 0.9294117647058824  tmp_test_acc 0.9016393442622952  test_acc 0.9180327868852459
41 : train_loss tensor(1.1598)  val_loss tensor(1.2641)  tmp_train_acc 0.9411764705882353  tmp_test_acc 0.9016393442622952  test_acc 0.9180327868852459
42 : train_loss tensor(1.1578)  val_loss tensor(1.2315)  tmp_train_acc 0.8823529411764706  tmp_test_acc 0.9016393442622952  test_acc 0.9016393442622952
43 : train_loss tensor(1.1444)  val_loss tensor(1.2594)  tmp_train_acc 0.9294117647058824  tmp_test_acc 0.9180327868852459  test_acc 0.9016393442622952
